,Genes,null: no cis,null: no trans,null: no Tissue cis,null: no Tissue trans,null: no Temperature cis,null: no Temperature trans
ENSMUSG00000014856,ENSMUSG00000014856,0.68827538276506,0.12684088583155048,0.5026074316494302,0.9379724914352074,0.11905362020163386,0.015672156595796363
ENSMUSG00000014905,ENSMUSG00000014905,0.35711000500687934,0.08946397979173028,0.29943271135740906,0.8316818323369447,0.7237654914495923,0.17774651810506265
ENSMUSG00000014959,ENSMUSG00000014959,0.9790766944146729,0.9035236711511356,0.7524620255482577,0.47826408941262916,0.8168513285731758,0.6621323612200651
ENSMUSG00000015002,ENSMUSG00000015002,0.8696546193410133,0.9342001997642858,0.3394277445013542,0.6274676025873606,0.9149213912988394,0.6434130556095916
ENSMUSG00000015016,ENSMUSG00000015016,0.10732674765233673,0.8392991032787736,0.02929282322356071,0.8918672865974154,0.7993417805592392,0.7618668804995348
ENSMUSG00000015027,ENSMUSG00000015027,0.6886890616570934,0.42673027755194226,0.6479011446988711,0.1062661473728443,0.5867105116322682,0.3088491211737439
ENSMUSG00000015083,ENSMUSG00000015083,0.8866239160828026,0.7780096795925805,0.765876232554135,0.8314763070511595,0.41801437236035865,0.6806000919593949
ENSMUSG00000015087,ENSMUSG00000015087,0.7037429588465711,0.538707826528479,0.5974625692333303,0.3058911323687079,0.11696775781163035,0.15100796068396363
ENSMUSG00000015094,ENSMUSG00000015094,0.40831288357877105,0.5780215641715852,0.6194511041910633,0.7634289550699052,0.2280188302775995,0.15459471394683758
ENSMUSG00000015095,ENSMUSG00000015095,0.3480244443375751,0.0960293163903501,0.6450086087723975,0.21868324878625914,0.9192573762280961,0.658381530067743
ENSMUSG00000015120,ENSMUSG00000015120,0.9524839624751879,0.8421863004052702,0.6881395856288024,0.5652205032848862,0.9687287076647574,0.8734620485090707
ENSMUSG00000015133,ENSMUSG00000015133,0.5247507039743722,0.41920243982890154,0.48803529763803893,0.15110130406648228,0.08043223720589819,0.12799037854573397
ENSMUSG00000015143,ENSMUSG00000015143,0.8250444864089018,0.7712233991025041,0.8467534277045625,0.6334530023377776,0.5826198526844464,0.9521151098293245
ENSMUSG00000015149,ENSMUSG00000015149,0.6670073310427602,0.0571519843351105,0.14450426605486805,0.010685156576404184,0.969536190896856,0.6020772431813636
ENSMUSG00000015165,ENSMUSG00000015165,0.6225255149996847,0.3319686673681931,0.6764249753440709,0.7830347474514512,0.544873081130595,0.3309029034050355
ENSMUSG00000015202,ENSMUSG00000015202,0.11037371916973472,0.4237355066681232,0.03240047976932615,0.6025407256761779,0.3584805012218672,0.5962895687429108
ENSMUSG00000015224,ENSMUSG00000015224,0.8003726703229782,0.485013050068541,0.7194848433014168,0.9889109675769849,0.2657897878685422,0.3520556671083122
ENSMUSG00000015243,ENSMUSG00000015243,0.99800024951791,0.9278109470250273,0.9777888638645086,0.8859958171485501,0.8035479762644779,0.6947707254041429
ENSMUSG00000015305,ENSMUSG00000015305,0.1323191501343538,0.7471889392636383,0.2118176428871116,0.9317977016397996,0.5650425464226683,0.7676270224024027
ENSMUSG00000015337,ENSMUSG00000015337,0.3599887791800338,0.6333310061494752,0.43176674781633345,0.47736630546981756,0.14419865579389643,0.595358330672658
ENSMUSG00000015354,ENSMUSG00000015354,0.06911849472001214,0.15483219103649432,0.004639908141183431,0.04655369409278359,0.12661615554706934,0.7910025228644636
ENSMUSG00000015461,ENSMUSG00000015461,0.70410857121547,0.9900794174584842,0.5050056840212664,0.960133507237088,0.5216725456005082,0.8414596045999173
ENSMUSG00000015468,ENSMUSG00000015468,0.6801880223131314,0.7447037293113231,0.9587501855193603,0.9016622436828728,0.13288778179097108,0.18362617534888837
ENSMUSG00000015474,ENSMUSG00000015474,0.2252083072735636,0.5189936683522405,0.22849697243441822,0.10234420566805698,0.3594343746958754,0.977087897369985
ENSMUSG00000015478,ENSMUSG00000015478,0.9915905846457993,0.40036822994445614,0.9916536428650579,0.9254738030355847,0.6888559170713231,0.9260225395512605
ENSMUSG00000015488,ENSMUSG00000015488,0.881573389766774,0.3245002731418994,0.582727699970182,0.9714100807240097,0.698430067188968,0.5742238339434211
ENSMUSG00000015501,ENSMUSG00000015501,0.010758280735413255,0.45384569308746847,0.013925369074841378,0.8726412348054929,0.4162193000533201,0.32788329376492287
ENSMUSG00000015522,ENSMUSG00000015522,0.8991065899390815,0.576182233381373,0.4465715527389222,0.1632843870463099,0.7035774485699727,0.3649694260926216
ENSMUSG00000015536,ENSMUSG00000015536,0.5790162635917278,0.705578007655944,0.09960701190501754,0.9441614232735879,0.8219094765591152,0.26897781763937445
ENSMUSG00000015542,ENSMUSG00000015542,0.07151441618651785,0.09413880023688784,0.1260224042138083,0.012111021169900605,0.22920430189152702,0.30920211801785036
ENSMUSG00000015568,ENSMUSG00000015568,0.19333073094182057,0.3871613953976413,0.0362434276380395,0.22355050667477733,0.48500467173648815,0.5787099247903361
ENSMUSG00000015575,ENSMUSG00000015575,0.9794290683227656,0.9855499306153134,0.6879573600858502,0.7378431921840036,0.8408424319908058,0.9020993332620082
ENSMUSG00000015597,ENSMUSG00000015597,0.8765843299240283,0.7434116829607417,0.7433666535596454,0.25203939248538787,0.31774447896596675,0.9970206799859797
ENSMUSG00000015605,ENSMUSG00000015605,0.20981611445411263,0.3181372596769209,0.0707998148050639,0.21724286152590996,0.02524530024135022,0.16481925415577922
ENSMUSG00000015647,ENSMUSG00000015647,0.15484147464997053,0.9554698364739855,0.7400288311406273,0.8887954521949696,0.7019454448065419,0.8143941551231068
ENSMUSG00000015656,ENSMUSG00000015656,0.3309171331292564,0.25374824904896,0.09973895297346277,0.13816335678169073,0.7219519304531004,0.024702149272970018
ENSMUSG00000015671,ENSMUSG00000015671,0.8442314334843952,0.7048354691424674,0.34443669639331526,0.21617154124540172,0.9869180033926666,0.8303166262447899
ENSMUSG00000015697,ENSMUSG00000015697,0.46005533860483167,0.08543770083642498,0.0963013083954674,0.019800765158076886,0.1572541646725378,0.3143275445799763
ENSMUSG00000015711,ENSMUSG00000015711,0.11986885607475604,0.06599987861667185,0.6843484787828142,0.01185914153911617,0.003493278360461175,0.05257124626771837
ENSMUSG00000015714,ENSMUSG00000015714,0.958879376620617,0.9915554751166632,0.6029191628808601,0.996670171749036,0.7285359562911321,0.7642749135944427
ENSMUSG00000015745,ENSMUSG00000015745,0.7017978362388457,0.8693642294173987,0.7148690607189906,0.47278907213782995,0.12843282456597407,0.6875890271844654
ENSMUSG00000015747,ENSMUSG00000015747,0.3962053483988854,0.09302168178586392,0.4931296382050623,0.011158161870894861,0.04456742492400723,0.06970714090894137
ENSMUSG00000015748,ENSMUSG00000015748,0.2699031845000289,0.04191186338796922,0.15230723103333746,0.7981211382818555,0.012626131209884785,0.0047979702304097645
ENSMUSG00000015749,ENSMUSG00000015749,0.7813262272092594,0.6300159559092801,0.5508205195112331,0.4030113683617114,0.9260012058115766,0.9460778003351483
ENSMUSG00000015766,ENSMUSG00000015766,0.10718895490582178,0.5747175584349892,0.8450760178964244,0.2373597069406077,0.45493115040504084,0.2803083067647946
ENSMUSG00000015806,ENSMUSG00000015806,0.980536914832584,0.7399718157329771,0.8305128211999522,0.9915757333332496,0.9861206089617425,0.8659194445173442
ENSMUSG00000015837,ENSMUSG00000015837,0.7986394015782677,0.39610465823837027,0.8653395922884022,0.0789264123802899,0.9124585711959088,0.5441108597403403
ENSMUSG00000015839,ENSMUSG00000015839,0.7717601832457479,0.7846617369737776,0.6236462506694415,0.4787460959108445,0.7505414718615742,0.6961266574708681
ENSMUSG00000015843,ENSMUSG00000015843,0.8713878208096139,0.39905793531964395,0.40882223058788486,0.20065733971911995,0.5755278355969141,0.8147708906257026
ENSMUSG00000015869,ENSMUSG00000015869,0.7570742068921615,0.7149654237546209,0.9201985674565694,0.8927151763388986,0.3853138194750252,0.3118550528767337
ENSMUSG00000015882,ENSMUSG00000015882,4.3566365713184645e-07,7.252873512730783e-05,0.17241658053216874,0.8334295278110926,0.761149263482394,0.42891189333655105
ENSMUSG00000015889,ENSMUSG00000015889,0.0829774776540906,0.13928306407660626,0.040805712969100114,0.2867296234100754,0.007998539779488806,0.0038895621420449848
ENSMUSG00000015944,ENSMUSG00000015944,0.5107400365669356,0.7132827447831502,0.30778747039169946,0.3329936205915873,0.8672562904934116,0.6246189975088948
ENSMUSG00000015961,ENSMUSG00000015961,0.6425580915822997,0.7357722488526295,0.7857209487421372,0.8770624527918497,0.286198699719775,0.3131373805479017
ENSMUSG00000015970,ENSMUSG00000015970,0.14578556322898484,0.2541451055636107,0.7318658085693759,0.71622143581476,0.41031526002116153,0.2267342995955019
ENSMUSG00000015994,ENSMUSG00000015994,0.9340632226262464,0.7249754087075713,0.641536246731171,0.6557548130480059,0.45757899285809606,0.5138441374301307
ENSMUSG00000016018,ENSMUSG00000016018,0.37808004888310404,0.3890255013015599,0.9946501944676516,0.6953822562382515,0.043016336307924875,0.037849916935961445
ENSMUSG00000016087,ENSMUSG00000016087,0.7591014456879999,0.9842795632274721,0.2582614591910926,0.8017995760126915,0.5702425514928683,0.9062387191781613
ENSMUSG00000016128,ENSMUSG00000016128,0.6300330195166572,0.4082982916810836,0.5497826176166963,0.07920014834369743,0.12105013904386694,0.20518617647212653
ENSMUSG00000016181,ENSMUSG00000016181,0.0054797880951797375,0.10858288617858615,0.015981103161694595,0.053306085243541974,0.1969984185223871,0.33161041645195344
ENSMUSG00000016194,ENSMUSG00000016194,0.0003959061874091439,0.4557663390223735,1.5416946107891703e-05,0.07487739409061078,0.07041405867943963,0.6748631527543086
ENSMUSG00000016253,ENSMUSG00000016253,0.46097713994599177,0.24810350984399532,0.575509807029571,0.34317839550114365,0.042059080689127476,0.044245048642929136
ENSMUSG00000016344,ENSMUSG00000016344,0.7681935577437586,0.012054009283298379,0.49996793566042147,0.6292721564301751,0.37806039010603537,0.48932250953432166
ENSMUSG00000016477,ENSMUSG00000016477,0.6514727742938723,0.20974228457100358,0.6526861804405695,0.13264018161296715,0.07011186092409741,0.05815084834277521
ENSMUSG00000016481,ENSMUSG00000016481,0.2492152545959361,0.7218996207654956,0.15405846648773497,0.6918877510698695,0.10038998931899396,0.31528774737066306
ENSMUSG00000016493,ENSMUSG00000016493,0.008647047204037714,0.011173450898783873,0.002800082108988719,9.259281002238632e-05,0.18478856606459798,0.6456662793349291
ENSMUSG00000016494,ENSMUSG00000016494,0.29159997200134363,0.06946148103802186,0.1029419967476496,0.17848327866304242,0.2174157310989563,0.2018820187641633
ENSMUSG00000016495,ENSMUSG00000016495,0.8705979761902288,0.5434527130389449,0.974658368976059,0.35149324429850964,0.2325117901129934,0.15605161385230815
ENSMUSG00000016496,ENSMUSG00000016496,0.876388027908217,0.627127859890718,0.6780294519661005,0.2065997839093302,0.3739425417920068,0.6236063820343859
ENSMUSG00000016520,ENSMUSG00000016520,0.006472672715936418,0.9281900945696365,0.00019656046334363413,0.8245220706819714,0.20611231371515853,0.6403677722268589
ENSMUSG00000016664,ENSMUSG00000016664,0.4990317328965789,0.35436358366390813,0.4416361569775504,0.6951983041217876,0.11514451540863685,0.09261616947738002
ENSMUSG00000016756,ENSMUSG00000016756,0.9809022796886104,0.746995351176152,0.8951944696574289,0.5188515337082085,0.8739985205111142,0.9407928042935086
ENSMUSG00000016757,ENSMUSG00000016757,0.06441335149540364,0.16699758638526666,0.0031134578264977726,0.008120976410204104,0.4734806204525386,0.7304399441948235
ENSMUSG00000016921,ENSMUSG00000016921,0.5594728702673395,0.5362684120015244,0.10043675318243121,0.18548006644114937,0.4352203158424391,0.5322575307505886
ENSMUSG00000016933,ENSMUSG00000016933,0.08832318864258432,0.008576034233712641,0.012447761431291431,0.0001372865787071118,0.08736176542496825,0.34990081504398335
ENSMUSG00000016940,ENSMUSG00000016940,0.7841186212568686,0.9027607345503409,0.9924128948932461,0.5166142131716187,0.5950101289389593,0.7247062837999263
ENSMUSG00000016942,ENSMUSG00000016942,0.22664059850674428,0.6297469758535935,0.0569360472536066,0.8095708678525576,0.32447828335877454,0.09939324060162788
ENSMUSG00000017009,ENSMUSG00000017009,0.8721698795780727,0.6486039227295602,0.4694570173512299,0.530120865440489,0.7681034172888876,0.4164542605001571
ENSMUSG00000017119,ENSMUSG00000017119,0.9286855934823076,0.9294508767512497,0.9693371134707858,0.5597909899000048,0.6764618307049064,0.5769485446147707
ENSMUSG00000017132,ENSMUSG00000017132,0.32263210043616947,0.5065183379386407,0.45251076608729374,0.749355629982836,0.5235616271843753,0.651382280399792
ENSMUSG00000017144,ENSMUSG00000017144,0.3636966362489516,0.3664714071200863,0.18504839528554395,0.17471348018869887,0.8246927837904974,0.2857255306161674
ENSMUSG00000017176,ENSMUSG00000017176,0.04275897987450853,0.20814134766504036,0.4606808779801777,0.6285383086873516,0.1852093862396784,0.01938112624318705
ENSMUSG00000017188,ENSMUSG00000017188,0.9459903630950377,0.8489338039360076,0.7691940023920281,0.78501346043632,0.4567595904432358,0.702154050079695
ENSMUSG00000017210,ENSMUSG00000017210,0.39838089277602035,0.1115862512300663,0.04403342439391984,0.004080826466162328,0.9038679399526993,0.4384664313298022
ENSMUSG00000017221,ENSMUSG00000017221,0.9897669676439402,0.9886230640833694,0.920424262942643,0.8187173519521348,0.7076138428775517,0.7487398165919927
ENSMUSG00000017264,ENSMUSG00000017264,0.39303204827259164,0.2376574510767681,0.047241920704641706,0.017240297026819087,0.5264340622934861,0.5714875046469233
ENSMUSG00000017286,ENSMUSG00000017286,0.12777327167604283,0.05163990002986368,0.32621557687983604,0.3672830185010891,0.8264188042246237,0.6113908980175381
ENSMUSG00000017291,ENSMUSG00000017291,0.340289718716103,0.6293821778174482,0.052365751782301656,0.6528073611577586,0.7385197354686107,0.6783942030425996
ENSMUSG00000017309,ENSMUSG00000017309,0.3129635332420455,0.6782850378976242,0.6084126214271292,0.23626695704713097,0.5413759982156796,0.557803631416693
ENSMUSG00000017376,ENSMUSG00000017376,0.5862148313137947,0.6428650226479502,0.5478800680321264,0.7082387143611003,0.05640133003265675,0.14081596091269274
ENSMUSG00000017418,ENSMUSG00000017418,0.12423486035348165,0.946906620292107,0.024363552037664205,0.9541088033697408,0.1381703689062632,0.49940815014308015
ENSMUSG00000017421,ENSMUSG00000017421,0.9825303120505678,0.978803427688892,0.7341443651388896,0.7075176663459419,0.7683227237810331,0.9717070219825766
ENSMUSG00000017446,ENSMUSG00000017446,0.19160891363630833,0.07077320663172773,0.1204234673631523,0.2145560690606393,0.9324513608486132,0.4736597420968635
ENSMUSG00000017466,ENSMUSG00000017466,0.5092677298243063,0.7916956594656599,0.11412561362083662,0.31470850681956325,0.545238030360212,0.7263166048607038
ENSMUSG00000017478,ENSMUSG00000017478,0.6079750888403678,0.35332572117330485,0.503207358016396,0.7173616948590128,0.4158811603334282,0.9329150923536323
ENSMUSG00000017485,ENSMUSG00000017485,0.22600742418897352,0.19670665078555322,0.023967641085333218,0.2026880789011228,0.14104035577669585,0.11195378126428752
ENSMUSG00000017493,ENSMUSG00000017493,0.9408955024477923,0.883995071680761,0.5448443535009877,0.5157279386777716,0.8574027505704579,0.7394568112013528
ENSMUSG00000017615,ENSMUSG00000017615,0.14701622079479382,0.15203487464412968,0.6619368038214916,0.9660084005855731,0.8142468629011311,0.4811654749034198
ENSMUSG00000017631,ENSMUSG00000017631,0.8213920802943587,0.6856085598972324,0.3091792521228035,0.2715918162984408,0.657123191847228,0.5938091378416203
ENSMUSG00000017664,ENSMUSG00000017664,0.6786446721999335,0.27257649354791896,0.18660687919300087,0.7024028891633013,0.9103434300752923,0.3485829097133372
ENSMUSG00000017670,ENSMUSG00000017670,0.2523224260652382,0.3761037646657452,0.02580521355998857,0.5286129960446366,0.17030852359311172,0.15339334615096256
ENSMUSG00000017677,ENSMUSG00000017677,0.3233047674376643,0.5733138009444153,0.034007086165832694,0.2265022573869145,0.5570902605061165,0.7024140063424222
ENSMUSG00000017679,ENSMUSG00000017679,0.004022282810967661,0.7878142485142429,0.688734139954665,0.3466979221002762,0.6157510320582081,0.5329482892839968
ENSMUSG00000017697,ENSMUSG00000017697,5.995772844751721e-06,0.07702852703465186,0.0005226418904538046,0.06329062795828949,0.5281303967079387,0.4648378559746657
ENSMUSG00000017707,ENSMUSG00000017707,0.002358228091107741,0.7087079505430555,0.26784504654156527,0.46669961246788777,0.38081402814592186,0.4409096984208869
ENSMUSG00000017747,ENSMUSG00000017747,0.03343407626296362,0.4477175827260639,0.16214777590469695,0.7935998420367111,0.22392350627310947,0.45118155838045276
ENSMUSG00000017756,ENSMUSG00000017756,2.607806263282727e-06,0.07826021073384541,4.5082840814110175e-06,0.42422610715828474,0.8071461497833775,0.030623754999989688
ENSMUSG00000017765,ENSMUSG00000017765,0.41593474733531016,0.040757746982943426,0.1340085718260088,0.008298223092482133,0.06829587594467276,0.025535449170472315
ENSMUSG00000017774,ENSMUSG00000017774,0.9444481363855435,0.9090991562051753,0.5124367689824013,0.935425511787223,0.984517640519587,0.35830852164444643
ENSMUSG00000017776,ENSMUSG00000017776,0.9164129945245348,0.9042500271676588,0.6522817249025626,0.5976175529993321,0.4614828092929219,0.7847591719624045
ENSMUSG00000017778,ENSMUSG00000017778,0.40855875671629727,0.2088761678490984,0.23003341764660643,0.11034507162232265,0.416049556833433,0.3746105571385397
ENSMUSG00000017801,ENSMUSG00000017801,0.001738324685089938,0.0001373609678144937,0.22865243745201871,0.20554331093016134,0.007327917483442918,0.0013835671431963517
ENSMUSG00000017802,ENSMUSG00000017802,0.6532551308506919,0.3006031580363214,0.2418806674458239,0.28270505594768514,0.19958212838917475,0.07056848720690899
ENSMUSG00000017831,ENSMUSG00000017831,0.7960242807988459,0.7772219827714172,0.6579158934283088,0.6100809003031014,0.22933639169449074,0.2702835797238332
ENSMUSG00000017837,ENSMUSG00000017837,0.4376352938076432,0.6250964835702133,0.09733650838068476,0.4086680239247952,0.4050346711758782,0.5006897361704822
ENSMUSG00000017843,ENSMUSG00000017843,0.12242708504412064,0.868030268308516,0.04282078932273433,0.3948845860023504,0.9406616771873755,0.9337562198475772
ENSMUSG00000017858,ENSMUSG00000017858,0.059870212856840715,0.6239784358392767,0.003579403967064727,0.1487801968495542,0.6794820755504157,0.5647249980681295
ENSMUSG00000017929,ENSMUSG00000017929,0.59531341086988,0.6862051328869074,0.1353672884370532,0.3155642483295549,0.5981607159120285,0.40972134210282546
ENSMUSG00000017978,ENSMUSG00000017978,0.7228858508100785,0.30355559045593244,0.4207167111128042,0.5716989057799032,0.30173600155022356,0.3950934189076504
ENSMUSG00000017999,ENSMUSG00000017999,0.3380294546022378,0.7125244751477593,0.09694535423310384,0.23849286514353527,0.3648339956108105,0.5363495652065974
ENSMUSG00000018001,ENSMUSG00000018001,0.3352158193119432,0.16274164143716746,0.11378786560110787,0.04866080214714042,0.05271525980062558,0.06488799048268336
ENSMUSG00000018008,ENSMUSG00000018008,0.10174782798252181,0.06436132208343782,0.15997396360444374,0.28316801651105955,0.10375103017436828,0.18865225104601258
ENSMUSG00000018042,ENSMUSG00000018042,0.051081356990866265,0.7265580936453535,0.7347756805502965,0.5313426441683743,0.9714858576113011,0.2526567603794457
ENSMUSG00000018076,ENSMUSG00000018076,0.7583664680337777,0.5919587492242196,0.41908621880693503,0.545663811284371,0.3839686889632478,0.2701487486309669
ENSMUSG00000018143,ENSMUSG00000018143,0.1940902270604188,0.1844881226769529,0.5147358683509451,0.7312394315665549,0.08746891159241896,0.09869902486615555
ENSMUSG00000018160,ENSMUSG00000018160,0.0037385844025605453,0.17289597485881947,0.5169597197157082,0.41519661415336406,0.29060427170223896,0.2577257862916465
ENSMUSG00000018166,ENSMUSG00000018166,0.16664939398930131,0.5683565443284361,0.34901192775630596,0.12141438199992893,0.564256942782895,0.8877076336177171
ENSMUSG00000018189,ENSMUSG00000018189,0.9744097093931753,0.8356501532078249,0.8563791681968198,0.46845795481106073,0.8111713323639876,0.7777469311501208
ENSMUSG00000018196,ENSMUSG00000018196,0.629857578287494,0.19831092505528514,0.789193185740202,0.8998928553629828,0.4676458619631811,0.5581840677841658
ENSMUSG00000018209,ENSMUSG00000018209,0.06300678086606283,0.07307318282863466,0.044976808347167024,0.1943760731237242,0.8542740298919359,0.275494297871637
ENSMUSG00000018217,ENSMUSG00000018217,0.8012482984056079,0.7637143225034855,0.6979364713036995,0.47510425291953445,0.556373334634108,0.4222693817817388
ENSMUSG00000018286,ENSMUSG00000018286,0.9120590359182998,0.5114959785840406,0.5220852514556358,0.08411750799758556,0.9811105679169565,0.7817224877076887
ENSMUSG00000018334,ENSMUSG00000018334,0.41145168275113614,0.46696938307080244,0.3293313569623957,0.32216264323346605,0.6967560600652783,0.5484246980810817
ENSMUSG00000018340,ENSMUSG00000018340,0.590116327951296,0.19144928441294295,0.20183950853069385,0.0959037164828499,0.4671534168014891,0.10695347998547156
ENSMUSG00000018381,ENSMUSG00000018381,0.07913118915676377,0.47156864352933586,0.03699978277141043,0.11481644528422709,0.15464500852069574,0.17457717452863958
ENSMUSG00000018387,ENSMUSG00000018387,0.5473422664783583,0.638261152273302,0.8205910573207734,0.3437065041794106,0.20144082118033108,0.46046717579408464
ENSMUSG00000018395,ENSMUSG00000018395,0.391142123823714,0.6452614183446267,0.6583983225974078,0.8202334444453095,0.38986022815037713,0.664547018784713
ENSMUSG00000018398,ENSMUSG00000018398,0.3744241998294792,0.8630419433591672,0.3185576603231663,0.4499599563090073,0.880330933793154,0.7908098816122675
ENSMUSG00000018401,ENSMUSG00000018401,0.88407659055067,0.797187377429224,0.7584139954657156,0.9642192276122559,0.33371841352358006,0.22525738402437126
ENSMUSG00000018405,ENSMUSG00000018405,0.5442917876760985,0.6400483841618176,0.7502541557407689,0.1769341379966976,0.4217968205643492,0.35375100803674236
ENSMUSG00000018411,ENSMUSG00000018411,0.9535651225007322,0.45696393199364954,0.5711485926000092,0.3204357513813664,0.7579467366326124,0.7162038718894527
ENSMUSG00000018412,ENSMUSG00000018412,0.46481024168897417,0.29944007642778336,0.5911587979251822,0.9689627655497944,0.02364020152640013,0.02722216865661465
ENSMUSG00000018415,ENSMUSG00000018415,0.92420970783374,0.8940183140519511,0.491731807328616,0.45737079461901237,0.6544807778634447,0.7414487217744613
ENSMUSG00000018417,ENSMUSG00000018417,0.7902511129280763,0.8080438697629356,0.25500643577659377,0.5437261967848366,0.7906755280246941,0.9391882542153721
ENSMUSG00000018428,ENSMUSG00000018428,0.6400252916263657,0.27203690019340665,0.9800612407412517,0.5852100304734839,0.8365803730811944,0.6210924160173057
ENSMUSG00000018442,ENSMUSG00000018442,0.8060426125035272,0.8120047255554713,0.41603727929322004,0.3393209669319389,0.49215932642700283,0.4939763233804803
ENSMUSG00000018446,ENSMUSG00000018446,0.37515081436807063,0.36466405292863124,0.16473365588096578,0.04904524585584845,0.5689576222181457,0.3783910375870553
ENSMUSG00000018449,ENSMUSG00000018449,0.27936716736628514,0.7541045484845422,0.792430919305687,0.5711594064082954,0.26024000733144226,0.493786883354078
ENSMUSG00000018474,ENSMUSG00000018474,0.9169812607106359,0.9157452595519759,0.9884917229480926,0.6680175155890297,0.7676641981751005,0.6325668368224511
ENSMUSG00000018476,ENSMUSG00000018476,0.2741516549531887,0.6541639281183347,0.42002697634890446,0.6900100542951344,0.3209200448765504,0.5140073465463034
ENSMUSG00000018481,ENSMUSG00000018481,0.7838942218571524,0.7500335249607945,0.355312733537436,0.4789554080905611,0.3001584499581373,0.28897587868536506
ENSMUSG00000018501,ENSMUSG00000018501,0.2706116548572637,0.5146503200487386,0.29455768733628823,0.39614809591988703,0.7781501356579195,0.5179036329800556
ENSMUSG00000018541,ENSMUSG00000018541,0.025534481190962452,0.6132941928160236,0.014156926479595768,0.13197013221877463,0.17768581407692594,0.7436344760383363
ENSMUSG00000018547,ENSMUSG00000018547,0.16507856736354837,0.042286830084157644,0.4409546304789182,0.5060669543060776,0.34605102472271004,0.4784438069602602
ENSMUSG00000018565,ENSMUSG00000018565,0.554583632757308,0.5392701485691962,0.6273758732612249,0.4987517236807313,0.15573235361267138,0.35397917632274123
ENSMUSG00000018572,ENSMUSG00000018572,0.07812742121128897,0.006783810619246246,0.020757515120519234,0.00969997842762283,0.8881686403993132,0.3534332211532256
ENSMUSG00000018585,ENSMUSG00000018585,0.6433944208790254,0.5632753152322877,0.6681478999624947,0.1436979966491713,0.6779172934734227,0.9827690151273485
ENSMUSG00000018599,ENSMUSG00000018599,0.06808414823337634,0.39251088016216445,0.19474687637741847,0.42988583798603636,0.9613149582691901,0.37600209961307424
ENSMUSG00000018604,ENSMUSG00000018604,0.30861735477246316,0.007968335750581736,0.07042772568689293,0.000981715745579181,0.5081885990003604,0.9943918682089029
ENSMUSG00000018661,ENSMUSG00000018661,1.7743251207789634e-06,0.0023277930440304016,0.7607640061572187,0.9117632275060257,0.006064084640957562,0.058436235550992775
ENSMUSG00000018677,ENSMUSG00000018677,0.646604715273193,0.4342078637145197,0.28172260861030646,0.42071044168133975,0.903659623642436,0.9662624551003439
ENSMUSG00000018707,ENSMUSG00000018707,0.5579062711510386,0.6418661764453074,0.5788468800533146,0.3565460876095609,0.7911695635851276,0.16825092238458994
ENSMUSG00000018736,ENSMUSG00000018736,0.7397938796258744,0.6411602990867165,0.29093111619965345,0.3959989007306316,0.6735469147797767,0.5988792290860548
ENSMUSG00000018740,ENSMUSG00000018740,0.7184074611377383,0.9706360449389569,0.4712953389410644,0.9280192474362258,0.5105485673377664,0.7875843631934554
ENSMUSG00000018750,ENSMUSG00000018750,0.6203732762769083,0.4987207381916695,0.5277579289058176,0.5167747536150066,0.3102644859970517,0.31798255575251727
ENSMUSG00000018770,ENSMUSG00000018770,0.9994498489919345,0.9984226489394142,0.9561324354066352,0.9610931744229556,0.907604250009318,0.972533054593898
ENSMUSG00000018796,ENSMUSG00000018796,0.7636332350043616,0.5239927717941746,0.7567740681257441,0.5335684114486956,0.9170258219146694,0.5733550899692447
ENSMUSG00000018800,ENSMUSG00000018800,0.36323264291498625,0.7816839640630996,0.03822226749404622,0.7247707376267551,0.33174170869126096,0.36861793905638046
ENSMUSG00000018820,ENSMUSG00000018820,0.3135691753883492,0.3688345807411213,0.17121086214906267,0.2633449039313461,0.428619330884975,0.2826702589319777
ENSMUSG00000018821,ENSMUSG00000018821,0.007301980515240896,0.9029833284126437,0.0011879197659982034,0.5504636795794566,0.6600660698798192,0.49024592966793795
ENSMUSG00000018830,ENSMUSG00000018830,0.8496441912316434,0.4753359650962565,0.3352901609392432,0.1007125106008887,0.6906609977758195,0.904479269902419
ENSMUSG00000018841,ENSMUSG00000018841,0.005189699171581525,0.005637401698765309,0.0119470144204904,2.594423019109808e-05,0.1018632111907264,0.38905050590274304
ENSMUSG00000018846,ENSMUSG00000018846,0.004054884585022356,0.49969688523529915,0.11538634857434314,0.21493737222460998,0.37538664946224776,0.19890497649357305
ENSMUSG00000018848,ENSMUSG00000018848,0.08193685330293803,0.43072828543413194,0.07812889349094117,0.19639292431192876,0.24743051467295896,0.6773395516896428
ENSMUSG00000018849,ENSMUSG00000018849,0.6382764632124334,0.15550109775345988,0.44295801513610306,0.038176261851665234,0.6150454172989257,0.32026927479723316
ENSMUSG00000018861,ENSMUSG00000018861,0.2131592172369964,0.1372686329216622,0.47244700128080375,0.07434825191167298,0.32318661851730623,0.6609513578297396
ENSMUSG00000018900,ENSMUSG00000018900,0.570802820893884,0.7200642812769878,0.09713744372799551,0.2390324156748296,0.9391793940106711,0.7074869297130849
ENSMUSG00000018906,ENSMUSG00000018906,0.16176952520040636,0.2510958604510065,0.12005578575407223,0.03174827460532091,0.30466529175826895,0.4656752535008756
ENSMUSG00000018909,ENSMUSG00000018909,0.566651104798676,0.43983167877220763,0.7800082831123409,0.9210319166069836,0.1607157914457829,0.3427393185390194
